gene_name,gene_id_x,transcript_id,biotype,gene_id_y,exon_coverage,CDS_coverage
UGT2B28,ENSG00000135226,ENST00000335568,transcript,ENSG00000135226,56.5942272,58.7674487
PCID2,ENSG00000126226,ENST00000246505,transcript,ENSG00000126226,56.60354313,61.18432688
NT5C3B,ENSG00000141698,ENST00000435506,transcript,ENSG00000141698,56.60774926,55.3621692
SEC63,ENSG00000025796,ENST00000369002,transcript,ENSG00000025796,56.61037267,68.33762747
SMG7,ENSG00000116698,ENST00000507469,transcript,ENSG00000116698,56.61128891,59.55847238
TRIP11,ENSG00000100815,ENST00000267622,transcript,ENSG00000100815,56.62864544,63.47852943
BCO2,ENSG00000197580,ENST00000357685,transcript,ENSG00000197580,56.62963379,66.27537686
DUS2,ENSG00000167264,ENST00000565263,transcript,ENSG00000167264,56.63768961,69.84275648
EIF3D,ENSG00000100353,ENST00000216190,transcript,ENSG00000100353,56.63846414,64.91635139
LIG3,ENSG00000005156,ENST00000378526,transcript,ENSG00000005156,56.63951826,63.06182311
C5orf38,ENSG00000186493,ENST00000334000,transcript,ENSG00000186493,56.64222588,61.51744986
SMO,ENSG00000128602,ENST00000249373,transcript,ENSG00000128602,56.64488475,63.83465233
KLHL40,ENSG00000157119,ENST00000287777,transcript,ENSG00000157119,56.64519688,67.142959
ALAD,ENSG00000148218,ENST00000409155,transcript,ENSG00000148218,56.64922874,75.70832944
COL15A1,ENSG00000204291,ENST00000375001,transcript,ENSG00000204291,56.65389507,61.4508291
TDP2,ENSG00000111802,ENST00000378198,transcript,ENSG00000111802,56.65766918,62.78038079
MOS,ENSG00000172680,ENST00000311923,transcript,ENSG00000172680,56.65847839,56.75651541
FRMD5,ENSG00000171877,ENST00000417257,transcript,ENSG00000171877,56.66180373,62.76448935
POPDC2,ENSG00000121577,ENST00000264231,transcript,ENSG00000121577,56.66273897,65.39004775
DEFB124,ENSG00000180383,ENST00000317676,transcript,ENSG00000180383,56.66341718,56.76703704
HDLBP,ENSG00000115677,ENST00000391975,transcript,ENSG00000115677,56.66469437,71.86078832
MB,ENSG00000198125,ENST00000397326,transcript,ENSG00000198125,56.66656533,67.55598903
ATP6V1C2,ENSG00000143882,ENST00000272238,transcript,ENSG00000143882,56.67017689,68.85344259
FAM166B,ENSG00000215187,ENST00000399742,transcript,ENSG00000215187,56.67153652,59.5999176
RAPSN,ENSG00000165917,ENST00000298854,transcript,ENSG00000165917,56.67182789,65.29144086
OR5M3,ENSG00000174937,ENST00000312240,transcript,ENSG00000174937,56.6742921,62.87363626
ALDOA,ENSG00000149925,ENST00000395248,transcript,ENSG00000149925,56.67479612,85.31828444
KLHL12,ENSG00000117153,ENST00000367261,transcript,ENSG00000117153,56.67548818,65.32300423
POFUT2,ENSG00000186866,ENST00000349485,transcript,ENSG00000186866,56.67985774,66.05753896
GSTA3,ENSG00000174156,ENST00000211122,transcript,ENSG00000174156,56.68630015,71.6119911
TM4SF5,ENSG00000142484,ENST00000270560,transcript,ENSG00000142484,56.69124189,70.09635973
ENOSF1,ENSG00000132199,ENST00000340116,transcript,ENSG00000132199,56.69352225,60.25712569
FAM83D,ENSG00000101447,ENST00000217429,transcript,ENSG00000101447,56.70135734,63.37506638
PLK2,ENSG00000145632,ENST00000274289,transcript,ENSG00000145632,56.70499514,63.96608648
TRPC4AP,ENSG00000100991,ENST00000252015,transcript,ENSG00000100991,56.70729708,60.73689363
MAN2C1,ENSG00000140400,ENST00000565683,transcript,ENSG00000140400,56.71060926,54.41140927
CDK5RAP3,ENSG00000108465,ENST00000338399,transcript,ENSG00000108465,56.71716797,61.32252543
EWSR1,ENSG00000182944,ENST00000414183,transcript,ENSG00000182944,56.72099193,62.196937
MUC2,ENSG00000198788,ENST00000441003,transcript,ENSG00000198788,56.72648484,56.72163779
SSMEM1,ENSG00000165120,ENST00000297819,transcript,ENSG00000165120,56.73196685,69.00111187
SEPTIN9,ENSG00000184640,ENST00000427177,transcript,ENSG00000184640,56.74931503,67.95228386
SLAIN1,ENSG00000139737,ENST00000488699,transcript,ENSG00000139737,56.75421601,64.77658829
WFDC10B,ENSG00000182931,ENST00000335769,transcript,ENSG00000182931,56.75449715,62.30566478
DSTYK,ENSG00000133059,ENST00000367162,transcript,ENSG00000133059,56.75581883,63.01166451
PLEKHA7,ENSG00000166689,ENST00000355661,transcript,ENSG00000166689,56.75752017,63.11694956
ARRDC1,ENSG00000197070,ENST00000371421,transcript,ENSG00000197070,56.75773954,55.72712942
TMEM2,ENSG00000135048,ENST00000377044,transcript,ENSG00000135048,56.76483953,63.33427372
PIGL,ENSG00000108474,ENST00000225609,transcript,ENSG00000108474,56.76831538,66.23299814
EZR,ENSG00000092820,ENST00000367075,transcript,ENSG00000092820,56.76982348,65.66713674
MAP4K2,ENSG00000168067,ENST00000294066,transcript,ENSG00000168067,56.77676927,54.21713927
CYLD,ENSG00000083799,ENST00000427738,transcript,ENSG00000083799,56.77855231,68.9307895
HLA-DMA,ENSG00000204257,ENST00000374843,transcript,ENSG00000204257,56.78038035,70.65836451
MSLN,ENSG00000102854,ENST00000382862,transcript,ENSG00000102854,56.78666538,60.58921075
SIRPB2,ENSG00000196209,ENST00000359801,transcript,ENSG00000196209,56.78794624,62.46499716
SRP68,ENSG00000167881,ENST00000307877,transcript,ENSG00000167881,56.7892567,64.33313873
GLIS3,ENSG00000107249,ENST00000381971,transcript,ENSG00000107249,56.79021545,83.01103405
SH3PXD2B,ENSG00000174705,ENST00000311601,transcript,ENSG00000174705,56.79172891,65.57238586
BMP15,ENSG00000130385,ENST00000252677,transcript,ENSG00000130385,56.79175497,56.77229378
PRSS48,ENSG00000189099,ENST00000455694,transcript,ENSG00000189099,56.79223935,64.02135409
OR5C1,ENSG00000148215,ENST00000373680,transcript,ENSG00000148215,56.79456985,60.61441562
NSUN5,ENSG00000130305,ENST00000310326,transcript,ENSG00000130305,56.79468309,59.75405115
HNRNPH1,ENSG00000169045,ENST00000356731,transcript,ENSG00000169045,56.79486923,68.31147408
CNOT11,ENSG00000158435,ENST00000289382,transcript,ENSG00000158435,56.79530417,57.97157401
TTC16,ENSG00000167094,ENST00000373289,transcript,ENSG00000167094,56.79644788,63.5334126
FHL3,ENSG00000183386,ENST00000373016,transcript,ENSG00000183386,56.80547151,75.68554978
DLX5,ENSG00000105880,ENST00000222598,transcript,ENSG00000105880,56.81077477,77.47211438
ABL1,ENSG00000097007,ENST00000372348,transcript,ENSG00000097007,56.81190954,63.54918604
CTDP1,ENSG00000060069,ENST00000299543,transcript,ENSG00000060069,56.81492413,75.20885882
AZGP1,ENSG00000160862,ENST00000292401,transcript,ENSG00000160862,56.81862574,74.06675292
RPLP2,ENSG00000177600,ENST00000321153,transcript,ENSG00000177600,56.81980147,66.36799754
INPP5E,ENSG00000148384,ENST00000371712,transcript,ENSG00000148384,56.82192275,66.00625579
OAS2,ENSG00000111335,ENST00000342315,transcript,ENSG00000111335,56.82369699,62.8496108
DDOST,ENSG00000244038,ENST00000375048,transcript,ENSG00000244038,56.82462835,60.94477005
HLA-DRA,ENSG00000204287,ENST00000395388,transcript,ENSG00000204287,56.82807779,77.17427086
STRADA,ENSG00000266173,ENST00000336174,transcript,ENSG00000266173,56.82838934,64.45712821
GLG1,ENSG00000090863,ENST00000205061,transcript,ENSG00000090863,56.83004228,61.50323603
CHRNA4,ENSG00000101204,ENST00000370263,transcript,ENSG00000101204,56.83145612,63.73406648
INCENP,ENSG00000149503,ENST00000394818,transcript,ENSG00000149503,56.83790505,64.51558324
CDR2,ENSG00000140743,ENST00000268383,transcript,ENSG00000140743,56.84098833,70.7367384
NDST1,ENSG00000070614,ENST00000261797,transcript,ENSG00000070614,56.84129112,82.31881029
TRPM2,ENSG00000142185,ENST00000397928,transcript,ENSG00000142185,56.84154195,59.84105461
SNX11,ENSG00000002919,ENST00000393405,transcript,ENSG00000002919,56.8426929,74.50596313
HR,ENSG00000168453,ENST00000381418,transcript,ENSG00000168453,56.84390167,67.46518129
SLIRP,ENSG00000119705,ENST00000557342,transcript,ENSG00000119705,56.84998725,61.94983544
PRSS21,ENSG00000007038,ENST00000005995,transcript,ENSG00000007038,56.85046423,53.80167865
C11orf49,ENSG00000149179,ENST00000378615,transcript,ENSG00000149179,56.85383928,62.8129644
EXOSC2,ENSG00000130713,ENST00000372358,transcript,ENSG00000130713,56.8656546,64.33232484
U2AF1,ENSG00000160201,ENST00000291552,transcript,ENSG00000160201,56.87037828,67.2789363
PARP6,ENSG00000137817,ENST00000569795,transcript,ENSG00000137817,56.87414649,63.18682948
GMFG,ENSG00000130755,ENST00000597595,transcript,ENSG00000130755,56.87480491,62.94485012
NUP210,ENSG00000132182,ENST00000254508,transcript,ENSG00000132182,56.87627855,60.9821857
PVRL1,ENSG00000110400,ENST00000264025,transcript,ENSG00000110400,56.87773296,72.11816634
EPG5,ENSG00000152223,ENST00000282041,transcript,ENSG00000152223,56.87839935,56.21749624
TMEM132B,ENSG00000139364,ENST00000299308,transcript,ENSG00000139364,56.88440595,67.94697
NFKB2,ENSG00000077150,ENST00000369966,transcript,ENSG00000077150,56.89228837,61.58213103
ACRBP,ENSG00000111644,ENST00000229243,transcript,ENSG00000111644,56.89265249,62.39436343
FBL,ENSG00000105202,ENST00000221801,transcript,ENSG00000105202,56.89355037,60.68454631
SLC5A11,ENSG00000158865,ENST00000347898,transcript,ENSG00000158865,56.89753581,65.75438299
CDK3,ENSG00000250506,ENST00000425876,transcript,ENSG00000250506,56.90242215,65.57419514
DPEP1,ENSG00000015413,ENST00000393092,transcript,ENSG00000015413,56.90371907,63.88460183
CA12,ENSG00000074410,ENST00000178638,transcript,ENSG00000074410,56.90620977,72.74482185
PHOX2B,ENSG00000109132,ENST00000226382,transcript,ENSG00000109132,56.9070581,67.87932628
GTF2F1,ENSG00000125651,ENST00000394456,transcript,ENSG00000125651,56.90874836,64.85611684
IGSF10,ENSG00000152580,ENST00000282466,transcript,ENSG00000152580,56.91558984,70.02915152
HSD17B14,ENSG00000087076,ENST00000263278,transcript,ENSG00000087076,56.91645206,60.90679857
HIPK4,ENSG00000160396,ENST00000291823,transcript,ENSG00000160396,56.91858361,60.44661448
SEC14L2,ENSG00000100003,ENST00000312932,transcript,ENSG00000100003,56.91976609,63.29531351
DOCK2,ENSG00000134516,ENST00000256935,transcript,ENSG00000134516,56.92051157,62.03056812
ZDHHC9,ENSG00000188706,ENST00000357166,transcript,ENSG00000188706,56.92096953,72.60576636
DDAH2,ENSG00000213722,ENST00000375789,transcript,ENSG00000213722,56.92823616,65.21280544
ARID1B,ENSG00000049618,ENST00000346085,transcript,ENSG00000049618,56.93839744,63.04651254
LEPREL2,ENSG00000110811,ENST00000396725,transcript,ENSG00000110811,56.94087826,57.3235519
LEPR,ENSG00000116678,ENST00000349533,transcript,ENSG00000116678,56.94796949,64.75453958
CFHR4,ENSG00000134365,ENST00000367416,transcript,ENSG00000134365,56.94853771,62.31899802
GABRB3,ENSG00000166206,ENST00000311550,transcript,ENSG00000166206,56.9540679,72.95682274
KCNH1,ENSG00000143473,ENST00000271751,transcript,ENSG00000143473,56.95444536,65.22570234
HNRNPL,ENSG00000104824,ENST00000221419,transcript,ENSG00000104824,56.95545129,64.0216564
GABRQ,ENSG00000147402,ENST00000370306,transcript,ENSG00000147402,56.95751761,63.6789925
CD248,ENSG00000174807,ENST00000311330,transcript,ENSG00000174807,56.95836079,63.53472356
IK,ENSG00000113141,ENST00000417647,transcript,ENSG00000113141,56.95866517,59.7154132
SFTPD,ENSG00000133661,ENST00000372292,transcript,ENSG00000133661,56.96367673,63.46872896
ASTN1,ENSG00000152092,ENST00000361833,transcript,ENSG00000152092,56.9644631,60.25711447
BEST2,ENSG00000039987,ENST00000549706,transcript,ENSG00000039987,56.96586525,62.86755065
PLEK2,ENSG00000100558,ENST00000216446,transcript,ENSG00000100558,56.9784345,62.530123
KIAA1432,ENSG00000107036,ENST00000414202,transcript,ENSG00000107036,56.97948996,59.06700616
GPR124,ENSG00000020181,ENST00000412232,transcript,ENSG00000020181,56.98157491,55.40433158
DCAF11,ENSG00000100897,ENST00000446197,transcript,ENSG00000100897,56.98167993,70.18809519
PPARGC1B,ENSG00000155846,ENST00000309241,transcript,ENSG00000155846,56.9826219,64.00605117
FAM83G,ENSG00000188522,ENST00000388995,transcript,ENSG00000188522,56.98305445,64.31189726
UBIAD1,ENSG00000120942,ENST00000376810,transcript,ENSG00000120942,56.9890547,88.54432038
AP3B1,ENSG00000132842,ENST00000255194,transcript,ENSG00000132842,56.98953068,66.25148557
ICOS,ENSG00000163600,ENST00000316386,transcript,ENSG00000163600,56.99159236,76.17078012
TM9SF1,ENSG00000100926,ENST00000261789,transcript,ENSG00000100926,56.99943433,73.83690004
MAPK3,ENSG00000102882,ENST00000263025,transcript,ENSG00000102882,56.99972711,64.70701422
THYN1,ENSG00000151500,ENST00000341541,transcript,ENSG00000151500,57.0011258,66.94512472
RP9,ENSG00000164610,ENST00000297157,transcript,ENSG00000164610,57.00222115,67.8089863
MFSD6L,ENSG00000185156,ENST00000329805,transcript,ENSG00000185156,57.00816756,70.94524915
DSG2,ENSG00000046604,ENST00000261590,transcript,ENSG00000046604,57.00849725,65.46025063
YIF1B,ENSG00000167645,ENST00000339413,transcript,ENSG00000167645,57.01211514,60.1063916
CDH20,ENSG00000101542,ENST00000262717,transcript,ENSG00000101542,57.01379066,67.75413527
INPP5A,ENSG00000068383,ENST00000368594,transcript,ENSG00000068383,57.01907502,61.11789346
CORIN,ENSG00000145244,ENST00000273857,transcript,ENSG00000145244,57.02111058,61.56701413
USF1,ENSG00000158773,ENST00000368021,transcript,ENSG00000158773,57.0279957,67.12035988
CEACAM18,ENSG00000213822,ENST00000451626,transcript,ENSG00000213822,57.03316612,56.94454017
TSPAN17,ENSG00000048140,ENST00000310032,transcript,ENSG00000048140,57.0384129,58.65406547
TMCO2,ENSG00000188800,ENST00000372766,transcript,ENSG00000188800,57.03983488,71.48756901
RFC2,ENSG00000049541,ENST00000055077,transcript,ENSG00000049541,57.04099288,58.45772039
RPS6,ENSG00000137154,ENST00000380394,transcript,ENSG00000137154,57.0450118,66.26991859
MFSD8,ENSG00000164073,ENST00000296468,transcript,ENSG00000164073,57.04596378,70.16888409
LGALS9,ENSG00000168961,ENST00000395473,transcript,ENSG00000168961,57.04679479,66.4610909
DST,ENSG00000151914,ENST00000244364,transcript,ENSG00000151914,57.04912611,59.15364676
ECE2,ENSG00000145194,ENST00000402825,transcript,ENSG00000145194,57.05174507,59.81306577
KRT77,ENSG00000189182,ENST00000341809,transcript,ENSG00000189182,57.05711362,67.11731372
IER3IP1,ENSG00000134049,ENST00000256433,transcript,ENSG00000134049,57.05730081,65.99743257
THNSL2,ENSG00000144115,ENST00000324166,transcript,ENSG00000144115,57.05734753,63.88107845
TMED4,ENSG00000158604,ENST00000457408,transcript,ENSG00000158604,57.05844415,66.83547317
NRIP3,ENSG00000175352,ENST00000309166,transcript,ENSG00000175352,57.06370254,63.76067456
KPNB1,ENSG00000108424,ENST00000290158,transcript,ENSG00000108424,57.06519475,64.45876067
RPL8,ENSG00000161016,ENST00000262584,transcript,ENSG00000161016,57.06557423,67.3854928
NDRG4,ENSG00000103034,ENST00000394282,transcript,ENSG00000103034,57.06590491,62.64324123
KIAA1407,ENSG00000163617,ENST00000295878,transcript,ENSG00000163617,57.0680687,63.90609269
PIWIL3,ENSG00000184571,ENST00000332271,transcript,ENSG00000184571,57.0828665,61.42067107
ITFG2,ENSG00000111203,ENST00000228799,transcript,ENSG00000111203,57.08718764,64.64991498
WNT16,ENSG00000002745,ENST00000222462,transcript,ENSG00000002745,57.09073051,69.65245088
CAPG,ENSG00000042493,ENST00000263867,transcript,ENSG00000042493,57.09108517,62.58264126
AGAP3,ENSG00000133612,ENST00000397238,transcript,ENSG00000133612,57.09911162,63.75597578
ACAD10,ENSG00000111271,ENST00000455480,transcript,ENSG00000111271,57.10189716,63.57576051
CPA1,ENSG00000091704,ENST00000011292,transcript,ENSG00000091704,57.10494669,65.67791272
ZNF692,ENSG00000171163,ENST00000451251,transcript,ENSG00000171163,57.10616297,57.04531453
FAM160A2,ENSG00000051009,ENST00000265978,transcript,ENSG00000051009,57.10774036,67.83661006
CES4A,ENSG00000172824,ENST00000540947,transcript,ENSG00000172824,57.11373849,62.95950423
SERPINI1,ENSG00000163536,ENST00000295777,transcript,ENSG00000163536,57.11439689,69.87192515
DPF2,ENSG00000133884,ENST00000528416,transcript,ENSG00000133884,57.11788621,65.78371329
BPI,ENSG00000101425,ENST00000262865,transcript,ENSG00000101425,57.11967871,65.08273328
SLC15A1,ENSG00000088386,ENST00000376503,transcript,ENSG00000088386,57.12250581,59.60336934
TTC19,ENSG00000011295,ENST00000261647,transcript,ENSG00000011295,57.12279171,58.52390736
HNRNPM,ENSG00000099783,ENST00000325495,transcript,ENSG00000099783,57.12307202,58.44522707
SEC22A,ENSG00000121542,ENST00000309934,transcript,ENSG00000121542,57.13397504,61.72274531
CRYAA,ENSG00000160202,ENST00000291554,transcript,ENSG00000160202,57.13780901,79.23543149
ANKZF1,ENSG00000163516,ENST00000323348,transcript,ENSG00000163516,57.14182554,68.76477669
RBFOX2,ENSG00000100320,ENST00000438146,transcript,ENSG00000100320,57.14483039,59.9395297
SEMA6C,ENSG00000143434,ENST00000368913,transcript,ENSG00000143434,57.14933647,62.75295048
ANKFY1,ENSG00000185722,ENST00000570535,transcript,ENSG00000185722,57.15105123,62.06276473
NAA40,ENSG00000110583,ENST00000377793,transcript,ENSG00000110583,57.15748222,62.15093406
COQ10A,ENSG00000135469,ENST00000308197,transcript,ENSG00000135469,57.1605976,78.36726657
KCND2,ENSG00000184408,ENST00000331113,transcript,ENSG00000184408,57.16468394,73.8203813
AP4S1,ENSG00000100478,ENST00000216366,transcript,ENSG00000100478,57.16598747,75.43218487
PLXNB1,ENSG00000164050,ENST00000358536,transcript,ENSG00000164050,57.16764727,59.19764294
PPFIBP2,ENSG00000166387,ENST00000299492,transcript,ENSG00000166387,57.16823065,62.89116781
EDF1,ENSG00000107223,ENST00000224073,transcript,ENSG00000107223,57.1709706,65.93543596
FTMT,ENSG00000181867,ENST00000321339,transcript,ENSG00000181867,57.17339655,64.30811708
AFP,ENSG00000081051,ENST00000395792,transcript,ENSG00000081051,57.1737624,61.45604815
NELL2,ENSG00000184613,ENST00000437801,transcript,ENSG00000184613,57.17698592,60.32901064
SLC27A5,ENSG00000083807,ENST00000263093,transcript,ENSG00000083807,57.17719774,60.03392476
CCDC151,ENSG00000198003,ENST00000356392,transcript,ENSG00000198003,57.18085009,60.16902885
STK32C,ENSG00000165752,ENST00000298630,transcript,ENSG00000165752,57.18953239,59.64388715
FSD1,ENSG00000105255,ENST00000221856,transcript,ENSG00000105255,57.20571128,61.07932645
HABP2,ENSG00000148702,ENST00000351270,transcript,ENSG00000148702,57.21111108,61.8193507
CNGB3,ENSG00000170289,ENST00000320005,transcript,ENSG00000170289,57.21205478,78.31815853
CYP2C18,ENSG00000108242,ENST00000285979,transcript,ENSG00000108242,57.21346257,63.4759695
CAMK1G,ENSG00000008118,ENST00000009105,transcript,ENSG00000008118,57.21840165,66.08773099
CEMP1,ENSG00000205923,ENST00000382350,transcript,ENSG00000205923,57.22045999,62.3178687
CYB5R2,ENSG00000166394,ENST00000533558,transcript,ENSG00000166394,57.22310298,66.22720245
RCE1,ENSG00000173653,ENST00000309657,transcript,ENSG00000173653,57.22683109,63.82690341
GGA3,ENSG00000125447,ENST00000245541,transcript,ENSG00000125447,57.22704574,57.98390623
CAPS,ENSG00000105519,ENST00000222125,transcript,ENSG00000105519,57.22761899,65.67403577
DHRS2,ENSG00000100867,ENST00000344777,transcript,ENSG00000100867,57.22807996,68.93909306
CORO2A,ENSG00000106789,ENST00000343933,transcript,ENSG00000106789,57.2290442,62.85330469
TRMT6,ENSG00000089195,ENST00000203001,transcript,ENSG00000089195,57.23160398,66.96931652
