,gene_name,exon_coverage,CDS_coverage,Transcript type,transcript_id_y,Gene stable ID
1925,OR2T5,17.12961276,18.23432263,protein_coding,ENST00000366473,ENSG00000203661
1926,FAM159B,13.91732865,18.31766682,protein_coding,ENST00000389074,ENSG00000145642
1927,FAM159B,13.91732865,18.31766682,nonsense_mediated_decay,ENST00000509189,ENSG00000145642
1928,FAM159B,13.91732865,18.31766682,nonsense_mediated_decay,ENST00000506473,ENSG00000145642
1929,FAM159B,13.91732865,18.31766682,processed_transcript,ENST00000512767,ENSG00000145642
1930,FAM159B,13.91732865,18.31766682,processed_transcript,ENST00000513930,ENSG00000145642
1931,TMEM78,3.887223126,18.37759804,protein_coding,ENST00000323223,ENSG00000177800
1932,AC018470.1,18.38012456,18.41095213,protein_coding,ENST00000595354,ENSG00000268241
1933,KLF16,5.489147428,18.42574891,nonsense_mediated_decay,ENST00000541015,ENSG00000129911
1934,KLF16,5.489147428,18.42574891,protein_coding,ENST00000250916,ENSG00000129911
1935,KLF16,5.489147428,18.42574891,processed_transcript,ENST00000592313,ENSG00000129911
1936,MTRNR2L9,5.361793169,18.48079167,protein_coding,ENST00000544932,ENSG00000255633
1937,KCNG2,12.31053471,18.5086198,protein_coding,ENST00000316249,ENSG00000178342
1938,KCNG2,12.31053471,18.5086198,processed_transcript,ENST00000590307,ENSG00000178342
1939,TBC1D3,16.83065002,18.55510397,protein_coding,ENST00000518551,ENSG00000197681
1940,TBC1D3,16.83065002,18.55510397,retained_intron,ENST00000520599,ENSG00000197681
1941,TBC1D3,16.83065002,18.55510397,nonsense_mediated_decay,ENST00000517507,ENSG00000197681
1942,TBC1D3,16.83065002,18.55510397,nonsense_mediated_decay,ENST00000524102,ENSG00000197681
1943,TBC1D3,16.83065002,18.55510397,protein_coding,ENST00000354664,ENSG00000197681
1944,TBC1D3,16.83065002,18.55510397,retained_intron,ENST00000519496,ENSG00000197681
1945,TBC1D3,16.83065002,18.55510397,protein_coding,ENST00000519532,ENSG00000197681
1946,TBC1D3,16.83065002,18.55510397,protein_coding,ENST00000537432,ENSG00000197681
1947,TBC1D3,16.83065002,18.55510397,protein_coding,ENST00000339023,ENSG00000197681
1948,TBC1D3,16.83065002,18.55510397,protein_coding,ENST00000563420,ENSG00000259795
1949,TBC1D3,16.83065002,18.55510397,protein_coding,ENST00000564188,ENSG00000259795
1950,NAT14,9.385531889,18.62266386,protein_coding,ENST00000205194,ENSG00000090971
1951,NAT14,9.385531889,18.62266386,protein_coding,ENST00000591590,ENSG00000090971
1952,NAT14,9.385531889,18.62266386,processed_transcript,ENST00000592719,ENSG00000090971
1953,NAT14,9.385531889,18.62266386,protein_coding,ENST00000587400,ENSG00000090971
1954,NAT14,9.385531889,18.62266386,protein_coding,ENST00000588985,ENSG00000090971
1955,CTD-2267D19.3,14.91085632,18.64102573,protein_coding,ENST00000578774,ENSG00000266208
1956,GOLGA6B,14.37736702,18.6736592,protein_coding,ENST00000421285,ENSG00000215186
1957,GOLGA6B,14.37736702,18.6736592,retained_intron,ENST00000568532,ENSG00000215186
1958,C6ORF50,4.358580123,18.68500065,protein_coding,ENST00000356722,ENSG00000145965
1959,OR2A42,11.8227517,18.69647269,protein_coding,ENST00000391496,ENSG00000212807
1960,CTD-2021H9.3,6.482243147,18.71387928,protein_coding,ENST00000549357,ENSG00000258053
1961,LOR,9.43253819,18.85371939,protein_coding,ENST00000368742,ENSG00000203782
1962,AC019294.1,9.035847653,18.86733561,protein_coding,ENST00000543887,ENSG00000256530
1963,FAM195A,21.18624808,18.91457707,protein_coding,ENST00000307650,ENSG00000172366
1964,FAM195A,21.18624808,18.91457707,nonsense_mediated_decay,ENST00000491999,ENSG00000172366
1965,FAM195A,21.18624808,18.91457707,nonsense_mediated_decay,ENST00000474840,ENSG00000172366
1966,FAM195A,21.18624808,18.91457707,retained_intron,ENST00000575894,ENSG00000172366
1967,HES5,15.5525941,18.92083113,protein_coding,ENST00000378453,ENSG00000197921
1968,RP11-758M4.1,10.35019597,18.99629545,protein_coding,ENST00000518190,ENSG00000254349
1969,RP11-758M4.1,10.35019597,18.99629545,nonsense_mediated_decay,ENST00000523442,ENSG00000254349
1970,RP11-758M4.1,10.35019597,18.99629545,protein_coding,ENST00000523118,ENSG00000254349
1971,RP11-758M4.1,10.35019597,18.99629545,nonsense_mediated_decay,ENST00000521762,ENSG00000254349
1972,C1orf185,13.53677366,19.05091457,protein_coding,ENST00000371759,ENSG00000204006
1973,C1orf185,13.53677366,19.05091457,protein_coding,ENST00000467127,ENSG00000204006
1974,C1orf185,13.53677366,19.05091457,processed_transcript,ENST00000474016,ENSG00000204006
1975,C21orf67,13.69098617,19.08521003,protein_coding,ENST00000397841,ENSG00000183250
1976,C21orf67,13.69098617,19.08521003,protein_coding,ENST00000330551,ENSG00000183250
1977,C21orf67,13.69098617,19.08521003,protein_coding,ENST00000380070,ENSG00000183250
1978,MTRNR2L1,1.674223023,19.09568056,protein_coding,ENST00000540040,ENSG00000256618
1979,ZNF853,10.05481261,19.09979893,protein_coding,ENST00000457543,ENSG00000236609
1980,TMEM221,13.46597345,19.10246569,protein_coding,ENST00000341130,ENSG00000188051
1981,TMEM221,13.46597345,19.10246569,retained_intron,ENST00000593461,ENSG00000188051
1982,BBC3,7.729207024,19.1231282,retained_intron,ENST00000601438,ENSG00000105327
1983,BBC3,7.729207024,19.1231282,protein_coding,ENST00000449228,ENSG00000105327
1984,BBC3,7.729207024,19.1231282,protein_coding,ENST00000300880,ENSG00000105327
1985,BBC3,7.729207024,19.1231282,protein_coding,ENST00000341983,ENSG00000105327
1986,BBC3,7.729207024,19.1231282,protein_coding,ENST00000439096,ENSG00000105327
1987,BBC3,7.729207024,19.1231282,retained_intron,ENST00000598636,ENSG00000105327
1988,SPAG11A,13.68113135,19.14259863,protein_coding,ENST00000400125,ENSG00000178287
1989,SPAG11A,13.68113135,19.14259863,protein_coding,ENST00000434307,ENSG00000178287
1990,SPAG11A,13.68113135,19.14259863,protein_coding,ENST00000326558,ENSG00000178287
1991,SPAG11A,13.68113135,19.14259863,protein_coding,ENST00000351436,ENSG00000178287
1992,SPAG11A,13.68113135,19.14259863,protein_coding,ENST00000528033,ENSG00000178287
1993,SPAG11A,13.68113135,19.14259863,nonsense_mediated_decay,ENST00000525884,ENSG00000178287
1994,SPAG11A,13.68113135,19.14259863,protein_coding,ENST00000454911,ENSG00000178287
1995,SPAG11A,13.68113135,19.14259863,protein_coding,ENST00000326625,ENSG00000178287
1996,RP11-706O15.1,6.693399689,19.1864042,processed_transcript,ENST00000461011,ENSG00000205664
1997,RP11-706O15.1,6.693399689,19.1864042,processed_transcript,ENST00000469903,ENSG00000205664
1998,RP11-706O15.1,6.693399689,19.1864042,processed_transcript,ENST00000483854,ENSG00000205664
1999,RP11-706O15.1,6.693399689,19.1864042,processed_transcript,ENST00000475317,ENSG00000205664
2000,RP11-706O15.1,6.693399689,19.1864042,protein_coding,ENST00000425492,ENSG00000205664
2001,RP11-706O15.1,6.693399689,19.1864042,processed_transcript,ENST00000471090,ENSG00000205664
2002,RP11-706O15.1,6.693399689,19.1864042,processed_transcript,ENST00000486571,ENSG00000205664
2003,RP11-706O15.1,6.693399689,19.1864042,processed_transcript,ENST00000490920,ENSG00000205664
2004,MYPOP,10.50145079,19.21510591,protein_coding,ENST00000322217,ENSG00000176182
2005,CT45A5,14.72251867,19.26907719,protein_coding,ENST00000463085,ENSG00000242284
2006,CT45A5,14.72251867,19.26907719,protein_coding,ENST00000370724,ENSG00000242284
2007,CT45A5,14.72251867,19.26907719,protein_coding,ENST00000491480,ENSG00000242284
2008,CT45A5,14.72251867,19.26907719,protein_coding,ENST00000594117,ENSG00000269586
2009,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000521988,ENSG00000205133
2010,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000518748,ENSG00000205133
2011,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000523580,ENSG00000205133
2012,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000520686,ENSG00000205133
2013,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000520430,ENSG00000205133
2014,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000517858,ENSG00000205133
2015,TRIQK,6.559656326,19.29969952,processed_transcript,ENST00000517540,ENSG00000205133
2016,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000378861,ENSG00000205133
2017,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000524037,ENSG00000205133
2018,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000521617,ENSG00000205133
2019,TRIQK,6.559656326,19.29969952,processed_transcript,ENST00000518400,ENSG00000205133
2020,TRIQK,6.559656326,19.29969952,processed_transcript,ENST00000520384,ENSG00000205133
2021,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000519069,ENSG00000205133
2022,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000524107,ENSG00000205133
2023,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000519969,ENSG00000205133
2024,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000517751,ENSG00000205133
2025,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000522925,ENSG00000205133
2026,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000522903,ENSG00000205133
2027,TRIQK,6.559656326,19.29969952,processed_transcript,ENST00000523375,ENSG00000205133
2028,TRIQK,6.559656326,19.29969952,retained_intron,ENST00000524260,ENSG00000205133
2029,TRIQK,6.559656326,19.29969952,retained_intron,ENST00000523060,ENSG00000205133
2030,TRIQK,6.559656326,19.29969952,processed_transcript,ENST00000519792,ENSG00000205133
2031,TRIQK,6.559656326,19.29969952,protein_coding,ENST00000537541,ENSG00000205133
2032,LACTBL1,19.42477457,19.42792755,protein_coding,ENST00000426928,ENSG00000215906
2033,C20orf202,9.619092288,19.43308942,protein_coding,ENST00000400633,ENSG00000215595
2034,C21orf37,8.49055527,19.43587307,protein_coding,ENST00000440664,ENSG00000232560
2035,CCDC175,18.56697763,19.4413966,processed_transcript,ENST00000553317,ENSG00000151838
2036,CCDC175,18.56697763,19.4413966,protein_coding,ENST00000537690,ENSG00000151838
2037,CCDC175,18.56697763,19.4413966,processed_transcript,ENST00000556936,ENSG00000151838
2038,CCDC175,18.56697763,19.4413966,processed_transcript,ENST00000556996,ENSG00000151838
2039,CCDC175,18.56697763,19.4413966,protein_coding,ENST00000281581,ENSG00000151838
2040,VMAC,6.903748368,19.48262369,protein_coding,ENST00000339485,ENSG00000187650
2041,COX6A2,16.07265086,19.51630857,protein_coding,ENST00000287490,ENSG00000156885
2042,COX6A2,16.07265086,19.51630857,retained_intron,ENST00000565462,ENSG00000156885
2043,C17orf89,14.2634336,19.52463759,protein_coding,ENST00000431388,ENSG00000224877
2044,C17orf89,14.2634336,19.52463759,nonsense_mediated_decay,ENST00000577158,ENSG00000224877
2045,C17orf89,14.2634336,19.52463759,retained_intron,ENST00000573090,ENSG00000224877
2046,C17orf89,14.2634336,19.52463759,protein_coding,ENST00000576002,ENSG00000224877
2047,C17orf89,14.2634336,19.52463759,processed_transcript,ENST00000575067,ENSG00000224877
2048,C17orf89,14.2634336,19.52463759,processed_transcript,ENST00000573173,ENSG00000224877
2049,FP15737,2.581720866,19.56717847,protein_coding,ENST00000399967,ENSG00000215298
2050,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000506011,ENSG00000170074
2051,FAM153A,15.74581022,19.57368722,nonsense_mediated_decay,ENST00000360669,ENSG00000170074
2052,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000509607,ENSG00000170074
2053,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000514899,ENSG00000170074
2054,FAM153A,15.74581022,19.57368722,protein_coding,ENST00000510276,ENSG00000170074
2055,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000512544,ENSG00000170074
2056,FAM153A,15.74581022,19.57368722,protein_coding,ENST00000440605,ENSG00000170074
2057,FAM153A,15.74581022,19.57368722,protein_coding,ENST00000513554,ENSG00000170074
2058,FAM153A,15.74581022,19.57368722,protein_coding,ENST00000505531,ENSG00000170074
2059,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000512612,ENSG00000170074
2060,FAM153A,15.74581022,19.57368722,nonsense_mediated_decay,ENST00000515787,ENSG00000170074
2061,FAM153A,15.74581022,19.57368722,nonsense_mediated_decay,ENST00000503845,ENSG00000170074
2062,FAM153A,15.74581022,19.57368722,protein_coding,ENST00000504518,ENSG00000170074
2063,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000505683,ENSG00000170074
2064,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000503909,ENSG00000170074
2065,FAM153A,15.74581022,19.57368722,retained_intron,ENST00000507615,ENSG00000170074
2066,FAM153A,15.74581022,19.57368722,retained_intron,ENST00000506354,ENSG00000170074
2067,FAM153A,15.74581022,19.57368722,protein_coding,ENST00000503567,ENSG00000170074
2068,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000503136,ENSG00000170074
2069,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000513363,ENSG00000170074
2070,FAM153A,15.74581022,19.57368722,processed_transcript,ENST00000506229,ENSG00000170074
2071,FAM153A,15.74581022,19.57368722,protein_coding,ENST00000393518,ENSG00000170074
2072,LEKR1,15.43022574,19.59268436,processed_transcript,ENST00000465728,ENSG00000197980
2073,LEKR1,15.43022574,19.59268436,protein_coding,ENST00000498839,ENSG00000197980
2074,LEKR1,15.43022574,19.59268436,protein_coding,ENST00000470811,ENSG00000197980
2075,LEKR1,15.43022574,19.59268436,protein_coding,ENST00000483177,ENSG00000197980
2076,LEKR1,15.43022574,19.59268436,protein_coding,ENST00000477399,ENSG00000197980
2077,LEKR1,15.43022574,19.59268436,processed_transcript,ENST00000489350,ENSG00000197980
2078,LEKR1,15.43022574,19.59268436,retained_intron,ENST00000467376,ENSG00000197980
2079,LEKR1,15.43022574,19.59268436,protein_coding,ENST00000491763,ENSG00000197980
2080,LEKR1,15.43022574,19.59268436,processed_transcript,ENST00000485017,ENSG00000197980
2081,LEKR1,15.43022574,19.59268436,retained_intron,ENST00000495252,ENSG00000197980
2082,LEKR1,15.43022574,19.59268436,protein_coding,ENST00000356539,ENSG00000197980
2083,GAREML,15.27461758,19.62060462,protein_coding,ENST00000401533,ENSG00000157833
2084,GAREML,15.27461758,19.62060462,protein_coding,ENST00000407684,ENSG00000157833
2085,GAREML,15.27461758,19.62060462,processed_transcript,ENST00000496070,ENSG00000157833
2086,TIMM23,9.771817783,19.69309385,protein_coding,ENST00000444743,ENSG00000138297
2087,TIMM23,9.771817783,19.69309385,protein_coding,ENST00000260867,ENSG00000138297
2088,TIMM23,9.771817783,19.69309385,processed_transcript,ENST00000485812,ENSG00000138297
2089,TIMM23,9.771817783,19.69309385,protein_coding,ENST00000374065,ENSG00000138297
2090,TIMM23,9.771817783,19.69309385,processed_transcript,ENST00000476778,ENSG00000138297
2091,TIMM23,9.771817783,19.69309385,processed_transcript,ENST00000469116,ENSG00000138297
2092,TIMM23,9.771817783,19.69309385,processed_transcript,ENST00000480051,ENSG00000138297
2093,TIMM23,9.771817783,19.69309385,protein_coding,ENST00000374064,ENSG00000138297
2094,FOXD1,16.20916442,19.71602219,processed_transcript,ENST00000513595,ENSG00000251493
2095,FOXD1,16.20916442,19.71602219,protein_coding,ENST00000499003,ENSG00000251493
2096,BHLHE23,13.18390227,19.72195422,protein_coding,ENST00000370346,ENSG00000125533
2097,AC110619.2,12.07645193,19.76653392,retained_intron,ENST00000471662,ENSG00000218416
2098,AC110619.2,12.07645193,19.76653392,protein_coding,ENST00000404327,ENSG00000218416
2099,AC110619.2,12.07645193,19.76653392,protein_coding,ENST00000404891,ENSG00000218416
2100,C5orf63,9.753830655,19.83471691,nonsense_mediated_decay,ENST00000508527,ENSG00000164241
2101,C5orf63,9.753830655,19.83471691,protein_coding,ENST00000606937,ENSG00000164241
2102,C5orf63,9.753830655,19.83471691,protein_coding,ENST00000607731,ENSG00000164241
2103,C5orf63,9.753830655,19.83471691,protein_coding,ENST00000606042,ENSG00000164241
2104,C5orf63,9.753830655,19.83471691,protein_coding,ENST00000509733,ENSG00000164241
2105,C5orf63,9.753830655,19.83471691,retained_intron,ENST00000515558,ENSG00000164241
2106,C5orf63,9.753830655,19.83471691,protein_coding,ENST00000535381,ENSG00000164241
2107,C5orf63,9.753830655,19.83471691,protein_coding,ENST00000296662,ENSG00000164241
2108,OR4F5,19.78106471,19.83973628,protein_coding,ENST00000335137,ENSG00000186092
2109,MTRNR2L6,2.006303386,19.88201389,protein_coding,ENST00000570419,ENSG00000261913
2110,MTRNR2L6,2.006303386,19.88201389,protein_coding,ENST00000604952,ENSG00000270672
2111,LRRC69,11.12362217,19.89027642,protein_coding,ENST00000518304,ENSG00000214954
2112,LRRC69,11.12362217,19.89027642,nonsense_mediated_decay,ENST00000520099,ENSG00000214954
2113,LRRC69,11.12362217,19.89027642,protein_coding,ENST00000343709,ENSG00000214954
2114,LRRC69,11.12362217,19.89027642,protein_coding,ENST00000448384,ENSG00000214954
2115,LRRC69,11.12362217,19.89027642,processed_transcript,ENST00000522144,ENSG00000214954
2116,LRRC69,11.12362217,19.89027642,retained_intron,ENST00000518487,ENSG00000214954
2117,LRRC69,11.12362217,19.89027642,processed_transcript,ENST00000521519,ENSG00000214954
2118,GPR89B,10.05070304,19.95257151,protein_coding,ENST00000314163,ENSG00000188092
2119,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000488165,ENSG00000188092
2120,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000478307,ENSG00000188092
2121,GPR89B,10.05070304,19.95257151,protein_coding,ENST00000468618,ENSG00000188092
2122,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000491975,ENSG00000188092
2123,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000461786,ENSG00000188092
2124,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000488603,ENSG00000188092
2125,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000490955,ENSG00000188092
2126,GPR89B,10.05070304,19.95257151,protein_coding,ENST00000580001,ENSG00000264776
2127,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000582510,ENSG00000264776
2128,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000579326,ENSG00000264776
2129,GPR89B,10.05070304,19.95257151,protein_coding,ENST00000584429,ENSG00000264776
2130,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000584263,ENSG00000264776
2131,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000579757,ENSG00000264776
2132,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000580585,ENSG00000264776
2133,GPR89B,10.05070304,19.95257151,processed_transcript,ENST00000579615,ENSG00000264776
2134,LINC00632,12.58181114,19.99531843,protein_coding,ENST00000607004,ENSG00000203930
2135,LINC00632,12.58181114,19.99531843,protein_coding,ENST00000370535,ENSG00000203930
2136,LINC00632,12.58181114,19.99531843,processed_transcript,ENST00000498732,ENSG00000203930
2137,LINC00632,12.58181114,19.99531843,processed_transcript,ENST00000602830,ENSG00000203930
